qid;docid;title;abstract
d2af595f032a1958c62ceea6b1545833;310729285;A nostalgia como estratégia no marketing digital: o impacto das campanhas da marca NOS nas gerações Y e Z;"A nostalgia está cada vez mais presente nas estratégias de marketing digital, especialmente quando o objetivo é criar uma ligação emocional com o público. Este trabalho teve como principal objetivo analisar o impacto da nostalgia nas campanhas digitais da NOS junto das gerações Millennial e Z, através da análise de conteúdos no Instagram. Para isso, foi adotada uma abordagem mista e multidimensional que combinou análise semiótica, análise de sentimentos e dados de interação das publicações.
Os resultados demonstram que as campanhas com referências ao passado geraram mais interações e envolvimento emocional do que aquelas que não recorreram a esse tipo de apelo. A análise semiótica evidenciou que os elementos visuais, textuais e sonoros remetem a memórias culturais partilhadas, fortalecendo a ligação entre a marca e o público.
Para além de apresentar resultados empíricos, este estudo oferece contributos relevantes para a área do marketing digital em Portugal, onde a utilização da nostalgia ainda é pouco explorada. Destaca-se a análise comparativa entre campanhas nostálgicas e não nostálgicas da mesma marca, assim como a adaptação de um dicionário empírico de nostalgia para português, o que permitiu aprofundar a análise de sentimentos. Ao integrar diferentes áreas de conhecimento como comunicação, marketing, sociologia e semiótica, o estudo proporciona uma visão mais abrangente sobre o impacto da nostalgia e reforça o seu potencial como estratégia emocional no marketing digital"
d6e9712bf4d78dc25582d46273456358;305713907;Reading fake news in New High School textbooks: towards a two-sided answerability;"A Base Nacional Comum Curricular (Brasil, 2018), documento norteador da implementação do Novo Ensino Médio, prescreve o desenvolvimento de competências voltadas à apreciação ética e estética da informação e da opinião à disciplina de Língua Portuguesa. Três dos sete volumes únicos aprovados pelo Programa Nacional do Livro e do Material Didático 2021 organizam unidades e capítulos com o tema fake news e/ou pós verdade, respondendo, cada um a seu modo, à prescrição da BNCC: Estações Língua Portuguesa: rotas de atuação social (Barros et al., 2020); Interação: Português (Sette et al., 2020); e Ser protagonista: a voz das juventudes. Língua Portuguesa (Moreno et al., 2020). Nesta tese, o objetivo geral é analisar que conhecimento se propõe construir nesses três volumes únicos para preparar o estudante para se posicionar diante das fake news e da pós-verdade. Foram analisadas quatro seções de leitura. A fundamentação teórico-metodológica apoia-se nos conceitos bakhtinianos de arquitetônica (Bakhtin, 2011 [1919], 2017 [1919-1921], 2023 [1922-1924]) e de cronotopo (Bakhtin, 2018 [1937-1938], 2018 [1973], 2023 [1922-1924]), com os quais se busca alcançar dois objetivos específicos: (i) identificar finalidades de leitura que orientam as seções dos livros  didáticos do NEM; (ii) examinar como espaços-tempos-valores são articulados no  encaminhamento didático dado à leitura das coletâneas, de modo a propiciar um conhecimento ao estudante que o prepara para se posicionar frente a esse fenômeno. Como resultado, identificamos que, nas seções de Barros et al. (2020), prevalece uma concepção de leitura orientada pela identificação de vestígios que remetem a uma realidade unívoca do fato e do fake, a ser reconstruída pelo estudante nas atividades propostas. Essa reconstrução busca aplicar um saber supostamente atemporal, a-espacial e avalorativo, com vistas à distinção entre fato e fake no mundo da vida (Bakhtin, 2017 [1919-1921]). Na seção de Sette et al. (2020), a leitura também é concebida como um processo de identificação e reconstrução de uma realidade única das fake news, contraposta tanto ao saber científico como à linguagem jornalística, conferindo à leitura um papel técnico de possibilitar a aplicação de um conhecimento espaço-tempo  valorativamente objetivo para identificar as fake news. Já na seção de Moreno et al. (2020), a leitura assume um caráter  comparativo, voltado à análise de dois regimes de verdade: um, plural e factual; o outro, simplificado e forjado pelos mass media. Nesse caso, a leitura permite a construção de um conhecimento espaço-tempo-valorativamente autônomo que permite opor se às fake news e à pós-verdade. Apesar das diferenças entre as propostas, os três livros didáticos compartilham um traço comum: oferecem ao estudante mecanismos de distanciamento interpretativo que o isentam de assumir uma responsabilidade bidirecional (Bakhtin, 2017 [1919-1921]) por aquilo que lê - tanto no mundo da cultura quanto no mundo da vida. Finalmente, a análise das propostas de leitura desenvolvida aponta para a necessidade de uma base sistemático-filosófica (Bakhtin, 2014 [1924]) no ensino da leitura de fake news, que a compreenda como ato ético concretizado no acontecimento do ser leitor; e na elaboração, análise e avaliação das propostas de leitura de livros didáticos, que evidencie espaços-tempos valores na singularidade verboideológica do ensino da leitura. Deve-se voltar o olhar, assim, não só para o que é apresentado, mas para como é apresentado, modo que implica espaços tempos-valores nos quais se concretiza o conhecimento que se propõe construir no ensino e que lhe dão vida no diálogo exterior e no diálogo infinito (Souza, 2024)Base Nacional Comum Curricular (Brazil, 2018), guiding document for the New High School Curriculum implementation, prescribes the development of competencies related to the ethical and aesthetic evaluation of information and opinion within the Portuguese Language teaching. Three of the seven textbooks approved by Programa Nacional do Livro e do Material Didático 2021 organize units and chapters around the theme of fake news and/or post-truth, each responding in its own way to the BNCC\'s directive: Estações Língua Portuguesa: rotas de atuação social (Barros et al., 2020); Interação: Português (Sette et al., 2020); and Ser protagonista: a voz das juventudes (Moreno et al., 2020). In this thesis, the central objective is to analyze what kind of knowledge is proposed for construction in these three textbooks\' reading instructions to prepare the student to take a stance on fake news and post-truth. Four reading sections were analyzed. The theoretical-methodological foundation is based on Bakhtinian concepts of architectonics (Bakhtin, 2011 [1919], 2017 [1919-1921], 2023 [1922-1924]) and chronotope (Bakhtin, 2018 [1937-1938], 2018 [1973], 2023 [1922-1924]), with which we seek to achieve two key objectives: (i) to identify the reading purposes that guide the sections; and (ii) to examine how spaces-times-values are articulated in the didactic approach to reading in the textbooks, in order to provide students with the knowledge that prepares them to take a stance on the phenomenon. As a result, we identified that, in Barros et al. (2020) sections, predominates a reading concept guided by the identification of traces that refer to a univocal reality of fact and fake, to be reconstructed by the student in the proposed activities. This reconstruction seeks to apply a supposedly atemporal, aspacial, and avalorative  knowledge, aiming at a distinction between fact and fake in the world of life (Bakhtin, 2017  [1919-1921]). In Sette et al. (2020) section, reading is also conceived as a process of identifying and reconstructing a fake news unique reality, contrasted with both scientific knowledge and journalistic language, granting reading a technical role in enabling the application of a space time-evaluative objective knowledge to identify fake news. In contrast, in Moreno et al. (2020) section, reading takes on a comparative character, focused on the analysis of two truth regimes: one, plural and factual; the other, simplified and fabricated by the mass media. In this case, reading allows for the construction of a space-time-evaluative autonomous knowledge that enables opposition to fake news and post-truth. Despite the differences among the proposals, the three textbooks share a common characteristic: they offer students mechanisms of interpretative distancing that exempt them from assuming a two-sided answerability (Bakhtin, 2017 [1919-1921]) for what they read - both in the world of culture and in the world of life. Finally, the reading proposals analysis highlights the need for a systematic-philosophical framework (Bakhtin, 2014 [1924]) in two key areas: first, in the reading instructions, defining reading as an ethical act materialized in the event of being a reader; and second, in the elaboration and evaluation of didactic proposals, which must foreground the spaces-times values within the verbo-ideological singularity of reading instruction and the conception of reading that guides it. Thus, attention must shift not only to what is presented but also to how  it is presented - a mode that implicates the spaces-times-values in which the knowledge  proposed for construction in reading instruction is actualized and given life in the exterior  dialogue and the infinite dialogue (Souza, 2024"
d6e9712bf4d78dc25582d46273456358;313221671;Les fake news comme brèche spatio-temporelle dans l’actualité événementielle;International audienceFor more than a century, journalists and media oligopolies have had a stranglehold on the temporality of news events. Fake news is shaking up this space-time continuum and calling into question freedom of expression and ethical standards in journalism. Acommunication has become a strategic tool for disinformation, feeding a stream of manipulative content. The metronome of Habermas' public sphere has imploded into a multitude of belief spheres, filter bubbles that accompany the digital monads orbiting in the digital galaxy.Durant plus d’un siècle, les journalistes et les oligopoles médiatiques ont eu une mainmise sur la temporalité de l’actualité événementielle. Les fake news viennent ébranler cet espace-temps et questionner la liberté d’expression et les normes déontologiques de l’information. L’acommunication est devenue un outil stratégique de désinformation, nourrissant un flux de contenus manipulatoires. Le métronome de l’espace public habermassien a fini par imploser en une multitude de sphères de croyances, ces filter bubbles qui accompagnent les monades numériques qui orbitent dans la galaxie digitale
d6e9712bf4d78dc25582d46273456358;314452247;Notizie che violano le regole del giornalismo: un approccio istituzionale alle fake news sul cambiamento climatico;"Questa tesi ridefinisce il concetto filosofico di fake news per affrontare un problema di
necessità concettuale e analizzare in modo più efficace i casi di fake news legati al
cambiamento climatico. Gli obiettivi vengono sviluppati in quattro capitoli: i primi tre
sono dedicati alla ridefinizione del concetto, mentre l’ultimo lo applica al contesto del
cambiamento climatico.
Il Capitolo I esamina le basi storiche e definitorie del concetto di fake news,
ripercorrendo la sua evoluzione e le relative sfide concettuali. Attraverso l’analisi delle
definizioni conservative e privative di fake news in epistemologia, il capitolo ne critica
la ridondanza e sottolinea la necessità di un approccio diverso.
Il Capitolo II sviluppa una nuova concezione della notizia come entità istituzionale,
ispirandosi alla teoria dei fatti istituzionali di John Searle. Da questa prospettiva, le
notizie sono definite come una funzione di status che discende dalle pratiche
giornalistiche, le quali attribuiscono specifici diritti e obblighi sia ai produttori che ai
consumatori di notizie. Inquadrando le notizie come costrutti istituzionali, il capitolo
affronta i limiti degli approcci conservativi e privativi, risolvendo alcune ambiguità e
sottolineando le aspettative normative che distinguono le notizie da altre forme di
comunicazione.
Il Capitolo III propone una nuova definizione di fake news come notizie che non
meritano il loro status, articolata in due dimensioni complementari. La prima (FNA)
riguarda le violazioni delle norme giornalistiche, come la mancanza di verifica o
trasparenza. La seconda (FNB) si riferisce al mancato soddisfacimento delle aspettative
realistiche dei consumatori, basate sugli standard giornalistici. Integrando queste
prospettive, focalizzate rispettivamente sui produttori e sui consumatori, il capitolo offre
un quadro completo per comprendere le fake news sia come violazione normativa sia
come tradimento delle aspettative del pubblico.
Il Capitolo IV applica questa ridefinizione al cambiamento climatico, distinguendo le
fake news climatiche dalla disinformazione. Analizza casi in cui le notizie sul clima
violano le norme giornalistiche, ad esempio titoli ingannevoli o articoli che sfruttano i
pregiudizi del pubblico. Questi esempi mostrano come le fake news possano rafforzare
credenze preesistenti senza diffondere direttamente falsità, utilizzando strategie più
sottili per influenzare il pubblico. Il capitolo si conclude con un invito a sviluppare
strumenti analitici più sofisticati per affrontare le diverse sfaccettature
dell’intenzionalità nei fenomeni di disinformazione, in particolare quelli che
coinvolgono le predisposizioni del pubblico.
Ancorando il concetto di fake news alle norme e alle aspettative giornalistiche,
questa tesi intende offrire un quadro utile per una maggiore chiarezza concettuale e
un’analisi pratica, soprattutto in contesti come il cambiamento climatico, in cui il
termine “fake news” viene spesso confuso con la disinformazione.This dissertation redefines the philosophical concept of fake news to address an issue of
conceptual necessity and to analyze cases of fake news related to climate change more
effectively. These objectives are addressed in four chapters, with the first three focusing
on redefining the concept and the final chapter applying it to climate change.
Chapter I explores the historical and definitional foundations of fake news, tracing its
evolution and conceptual challenges. By examining conservative and privative accounts
in epistemology, the chapter critiques their redundancy and highlights the necessity for a
different approach.
Chapter II develops a novel understanding of news as an institutional entity, drawing
on John Searle’s theory of institutional facts. This perspective conceptualizes news as a
status function stemming from journalistic practices, which confer specific rights and
obligations on both producers and consumers. By framing news as an institutional
construct, the chapter addresses the limitations of privative and conservative
approaches, resolving ambiguities while emphasizing the normative expectations that
distinguish news from other forms of communication.
Chapter III introduces a redefined notion of fake news as news that does not deserve
its status, bifurcated into two complementary dimensions. The first (FNA) pertains to
violations of journalistic norms, such as failures in verification or transparency. The
second (FNB) reflects the failure of news to meet realistic consumer expectations
informed by journalistic standards. By integrating these producer-and-consumer-
focused perspectives, the chapter provides a comprehensive framework for
understanding fake news as both a normative breach and a failure to fulfill public trust.
Chapter IV applies this redefinition to climate change, differentiating climate fake
news from disinformation. It examines cases where climate news violates journalistic
norms, such as deceptive headlines or articles exploiting audience biases. These cases
reveal how fake news can reinforce pre-existing beliefs without directly disseminating
falsehoods, employing a subtler strategy to influence perception. The chapter concludes
by advocating for refined analytical tools to address the diverse notions of intentionality
in disinformation phenomena, particularly those involving audience predispositions.
By anchoring fake news in journalistic norms and expectations, this thesis offers a
framework for conceptual clarity and practical analysis, especially in contexts like
climate change, where the term is frequently conflated with disinformation"
d7121387aa077f9d346a6b5a0378e5c6;290078000;Impacto de la procrastinación académica en estudiantes de Enfermería;"Introducción. Se denomina procrastinación académica al hecho de retrasar el cumplimiento de actividades académicas y que estas se posterguen hasta el último minuto antes de su entrega. La procrastinación académica se encuentra asociada a estrategias ineficientes de aprendizaje y al bajo rendimiento académico. La distracción en redes sociales se ha convertido en un factor promotor de la procrastinación. Las decisiones del profesorado podrían estar asociadas a eventos procrastinadores sin que esta sea su intención, por ejemplo, otorgar plazos prolongados para la entrega de tareas, tal y como ocurrió durante la pandemia por COVID-19. Objetivo. Analizar el impacto que tiene la procrastinación académica en el aprendizaje de temas relacionados con la Estadística en estudiantes universitarios de Enfermería. Metodología. Estudio observacional, transversal, prospectivo y analítico de tipo comparativo. Participaron dos grupos de estudiantes; Grupo A (n=26), Grupo B (n=25). Se implementó una actividad académica del programa y se solicitó entregar un cuestionario. Al grupo A se le otorgó un plazo de 5820 minutos para entregar el cuestionario. Al grupo B 780 minutos. Resultados. El grupo A obtuvo una calificación en su aprendizaje de 6.4 (IC 95%; 5.9 a 6.8), mientras que el grupo B obtuvo 7.7 (IC 95%; 71. A 8.3). El análisis estadístico demostró diferencias significativas (p=0.005). Conclusiones. Los estudiantes que tuvieron menor plazo para la entrega del cuestionario obtuvieron mejores calificaciones respecto al grupo que contó con mayor plazo, lo que podría implicar que plazos largos son promotores de la procrastinación"
d7121387aa077f9d346a6b5a0378e5c6;298310776;Procrastinación en estudiantes universitarios de cuarto nivel y su impacto en la calidad del aprendizaje;"Procrastination among university students is a highly relevant phenomenon in the academic field, as it has significant repercussions on both performance and learning excellence. The purpose of this study is to determine how procrastination affects fourth-level university students and the quality of their learning, using a university in Guayaquil, Ecuador, as a case study during the year 2023. To this end, a quantitative approach with a non-empirical causal correlational design was used, randomly selecting 100 participating students. The results obtained reveal that the tendency to postpone academic activities is directly related to the quality of learning. In this sense, a significant negative correlation was identified between self-perception of skills and the quality of learning (β = -0.576, p = 0.000), as well as a negative correlation between self-discipline and willingness to learn (β = -0.500, p &lt; 0.000). In conclusion, the findings underscore the importance of exploring and implementing programs aimed at improving time management, with the goal of strengthening self-discipline and self-perception of skills. This will enhance educational quality in the university setting, promote stronger academic engagement, and, at the same time, reduce levels of procrastination among students.La procrastinación entre los estudiantes universitarios se presenta como un fenómeno de gran relevancia en el ámbito académico, ya que tiene repercusiones significativas tanto en el desempeño como en la excelencia del aprendizaje. El presente estudio tiene como propósito determinar de qué manera la procrastinación incide en los alumnos universitarios de cuarto nivel y en la calidad de su aprendizaje, tomando como caso de análisis una universidad de Guayaquil, Ecuador, durante el año 2023. Para ello, se empleó un enfoque cuantitativo con un diseño correlacional causal no empírico, seleccionando aleatoriamente a 100 estudiantes participantes. Los resultados obtenidos revelan que la tendencia a postergar actividades académicas mantiene una relación directa con la calidad del aprendizaje. En este sentido, se identificó una correlación negativa significativa entre la autopercepción de habilidades y la calidad del aprendizaje (β = -0.576, p = 0.000), así como una correlación negativa entre la autodisciplina y la disposición para el aprendizaje (β = -0.500, p &lt; 0.000). En conclusión, los hallazgos subrayan la importancia de explorar e implementar programas orientados a mejorar la gestión del tiempo, con el objetivo de fortalecer la autodisciplina y la autopercepción de habilidades. De esta manera, se busca potenciar la calidad educativa en el entorno universitario, promover un compromiso académico más sólido y, al mismo tiempo, reducir los niveles de procrastinación entre los estudiantes"
d7121387aa077f9d346a6b5a0378e5c6;301074089;Procrastination and academic stress in high school students from an educational institution in the district of Villa El Salvador, 2025;En la tesis se buscó determinar la relación entre la procrastinación y el estrés académico en 350 estudiantes de secundaria de una institución educativa del distrito de Villa El Salvador, entre 13 a 17 años. La investigación es de tipo básica con diseño no experimental de corte transversal. En la recolección de datos se utilizó la Escala de Procrastinación Académica (EPA) y el Inventario SISCO de Estrés Académico. Los resultados encontrados mostraron que el 39% de estudiantes cuenta con niveles medios de procrastinación académica y el 69% obtuvo un nivel medio para estrés académico. También se encontró una relación indirecta y débil entre la procrastinación académica y el estrés académico (rho=-.123, p<.05). Además, existe relación significativa (p<.05) entre las dimensiones de la procrastinación académica con el estrés académico, sin embargo, en las dimensiones estresores y síntomas no se encontraron con estrés académico, mientras que en la dimensión afrontamiento si hubo relación (-.182) con la procrastinación. Se concluye que a mayor presencia de conductas procrastinadoras mayor estrés académico
d7121387aa077f9d346a6b5a0378e5c6;301313330;Procrastination and general mental health in psychology students from the city of Ambato;"La    procrastinación    se    presenta    cotidianamente    principalmente    en    estudiantes universitarios  y  probablemente  esté  relacionada  con  la  salud  mental.  Por  consiguiente, el  objetivo  del  estudio  es  relacionar  los  niveles  de  procrastinación  y  salud  mental general  en  estudiantes  de  psicología  de  la  ciudad  Ambato.  Para  esto,  se  utiliza  la metodología cuantitativa con diseño no experimental y alcance relacional, para estudiar a 216 estudiantes universitarios, utilizando el cuestionario sociodemográfico, Escala de Procrastinación  Académica  (EPA)  y  Cuestionario  de  Salud  Mental  (GHQ-28).  Los resultados  sugieren  bajos  niveles  de  postergación  de  actividades  con  una  media  de (X=7,32;  DS=2,27)  y  altos  niveles  en  la  autorregulación  académica  con  una  media  de (X=36,2; DS=4,14). En la salud mental general la medida sugiere puntuaciones de “no caso  psiquiátrico”  (X=4,83;  DS=6,68).  Se  concluye  que  la  mayoría  de  estudiantes prefieren  realizar  actividades  académicas  y  cuentan  con  una  adecuada  capacidad  de organizar su tiempo, del mismo modo poseen una buena salud mental general, además existe  una  correlación positiva  entre  la  postergación  académica  y  la  ansiedad. Se recomienda que futuras con el estudio sobre la procrastinación en contexto pandémico"
d7121387aa077f9d346a6b5a0378e5c6;301699269;Procrastinação acadêmica e percepção da qualidade da aprendizagem durante a elaboração de monografias de graduação;"Procrastination, defined as the tendency to postpone responsibilities despite knowing its negative consequences, is a common phenomenon among university students. This study focuses on students during the process of undergraduate thesis work in the Gran Concepción area, Chile, examining the relationship between procrastination and academic outcomes, as well as the self-regulated learning strategies employed. A sequential mixed-methods design was used: in the quantitative phase, the Academic Procrastination Scale (APS) was administered to 73 students from various universities; As for the qualitative phase, semi-structured interviews were conducted with a selection of these students. Quantitative data were analyzed using descriptive statistics and Pearson correlations, while qualitative data were examined through content analysis. The quantitative results showed a medium-high level of academic procrastination among students, with a significant negative correlation between procrastination and grade point average, consistent with previous studies. The interviews revealed various self-regulation strategies, such as the use of technology, detailed planning, and music to improve concentration. Despite the self-regulation strategies used, procrastination persisted, affecting both emotional well-being and academic outcomes. This study highlights the need to address procrastination from multiple perspectives, including institutional and psychological support for students undergoing the thesis process. It recommends further evaluation of interventions aimed at reducing procrastination in academic settings.La procrastinación, definida como la tendencia a postergar responsabilidades a pesar de conocer sus consecuencias negativas, es un fenómeno común entre estudiantes universitarios. Este estudio se centra en estudiantes del Gran Concepción, Chile, durante el trabajo de tesis de pregrado y examina la relación entre la procrastinación y los resultados académicos, así como las estrategias de aprendizaje autorregulado utilizadas. Se empleó un diseño mixto secuencial. En la fase cuantitativa, se aplicó la escala de procrastinación académica (EPA) a 73 estudiantes de diversas universidades. En la fase cualitativa, se realizaron entrevistas semiestructuradas a una selección de estos estudiantes. Los datos cuantitativos se analizaron utilizando estadísticos descriptivos y correlaciones de Pearson, mientras que los datos cualitativos se examinaron mediante análisis de contenido. Los resultados cuantitativos mostraron un nivel de procrastinación académica medio-alto entre los estudiantes, con una correlación negativa relevante entre procrastinación y promedio de notas, en línea con resultados de estudios previos. Las entrevistas revelaron diversas estrategias de autorregulación, como el uso de tecnologías, planificación detallada y música para mejorar la concentración. A pesar de las estrategias empleadas, la procrastinación persistió, de modo que afectó tanto el bienestar emocional como los resultados académicos de los estudiantes. Este estudio destaca la necesidad de abordar la procrastinación desde múltiples perspectivas, incluyendo apoyo institucional y psicológico para los estudiantes en proceso de tesis. Se recomienda avanzar en la evaluación de intervenciones dirigidas a reducir la procrastinación en contextos académicos.A procrastinação, definida como a tendência de adiar responsabilidades mesmo ciente de suas consequências negativas, é um fenômeno comum entre os estudantes universitários. Este estudo tem como foco estudantes da Gran Concepción, Chile, durante a elaboração da monografia de graduação e analisa a relação entre a procrastinação e o desempenho acadêmico, bem como as estratégias de aprendizagem autorreguladas empregadas. Adotou-se um delineamento sequencial misto. Na fase quantitativa, a Escala de Procrastinação Acadêmica foi aplicada a 73 estudantes de diferentes universidades. Na fase qualitativa, foram conduzidas entrevistas semiestruturadas com uma seleção desses estudantes. Os dados quantitativos foram analisados por meio de estatística descritiva e correlações de Pearson, enquanto os dados qualitativos foram examinados por meio da análise de conteúdo. Os resultados quantitativos mostraram um nível de procrastinação acadêmica médio-alto entre os estudantes, com uma correlação negativa significativa entre procrastinação e média de notas, coerente com estudos anteriores. As entrevistas revelaram várias estratégias de autorregulação, como o uso de tecnologias, planejamento detalhado e música para melhorar a concentração. Apesar das estratégias de autorregulação empregadas, a procrastinação persistiu, afetando o bem-estar emocional e o desempenho acadêmico dos estudantes. Este estudo destaca a necessidade de abordar a procrastinação a partir de múltiplas perspectivas, incluindo apoio institucional e psicológico para os estudantes durante a elaboração da monografia. Recomenda-se avançar na avaliação de intervenções destinadas a reduzir a procrastinação em contextos acadêmicos"
d7121387aa077f9d346a6b5a0378e5c6;310773123;Procrastinación en estudiantes universitarios de la salud: consecuencias en el rendimiento académico y estado nutricional;Introduction: Procrastination has become an increasingly normalized tendency among university students. Although often associated with emotional, psychological, and social behaviors, its impact on overall health is undeniable. Postponing important academic tasks can lead to chronic stress, anxiety, and frustration, ultimately affecting not only academic performance but also eating habits and nutritional status. This essay adopts a sociological approach to understand procrastination as a structural and multidimensional phenomenon. From a socio-research perspective, it explores the relationship between procrastination and academic performance, as well as its potential connection to the nutritional status of university students. Objective: To analyze the causes and consequences of procrastination among health science students, and its relationship with academic performance and nutritional status, from a comprehensive and interdisciplinary perspective. Conclusion: Procrastination among university students is a complex phenomenon that affects both academic performance and overall health. Rather than a mere bad habit, it reflects structural and personal tensions. Addressing it requires multidisciplinary interventions involving mental health, nutrition, and pedagogy. Recognizing its systemic nature enables the development of more effective educational strategies. Promoting student well-being is essential in the training of future healthcare professionals.Introducción La procrastinación es una tendencia cada vez más normalizada entre los estudiantes universitarios. Aunque suele asociarse a comportamientos emocionales, psicológicos y sociales, su repercusión en la salud integral es incuestionable. Postergar tareas académicas importantes puede desencadenar estrés crónico, ansiedad y frustración, afectando no solo el rendimiento académico, sino también los hábitos alimentarios y el estado nutricional. Este ensayo asume un enfoque sociológico para comprender la procrastinación como un fenómeno estructural y multidimensional. Desde el punto de vista sociológico-investigativo, explora la relación entre la procrastinación y el rendimiento académico, así como su posible vínculo con el estado nutricional de los estudiantes universitarios. Objetivo: Analizar las causas y consecuencias de la procrastinación en estudiantes universitarios del área de la salud, y su relación con el rendimiento académico y el estado nutricional, desde una perspectiva integral e interdisciplinaria. Conclusión: La procrastinación en estudiantes universitarios es un fenómeno complejo que afecta el rendimiento académico y la salud integral. Más que un mal hábito, refleja tensiones estructurales y personales. Su abordaje requiere intervenciones multidisciplinarias en salud mental, nutrición y pedagogía. Reconocer su carácter sistémico permite estrategias educativas más efectivas. Promover el bienestar estudiantil es clave en la formación de profesionales de la salud
